"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"12420","48","48021","9501.00","78602","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",143,0 
"12420","48","48021","9501.00","78621","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Elgin, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",6793,0.004 
"12420","48","48021","9501.00","78621","U","26659","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Elgin, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties","Elgin, TX Urban Cluster",716,0 
"12420","48","48021","9501.00","78650","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Mc Dade, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",937,0.001 
"12420","48","48021","9501.00","78659","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Paige, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",19,0 
"12420","48","48021","9502.00","78621","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Elgin, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",886,0.001 
"12420","48","48021","9502.00","78621","U","26659","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Elgin, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties","Elgin, TX Urban Cluster",7069,0.004 
"12420","48","48021","9503.00","78602","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",3650,0.002 
"12420","48","48021","9503.00","78602","U","05464","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties","Bastrop, TX Urban Cluster",2345,0.001 
"12420","48","48021","9503.00","78612","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Cedar Creek, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",6782,0.004 
"12420","48","48021","9503.00","78662","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Red Rock, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",150,0 
"12420","48","48021","9504.00","78602","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",1196,0.001 
"12420","48","48021","9504.00","78602","U","05464","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties","Bastrop, TX Urban Cluster",6788,0.004 
"12420","48","48021","9505.01","78602","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",4013,0.002 
"12420","48","48021","9505.01","78602","U","05464","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Bastrop, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties","Bastrop, TX Urban Cluster",3694,0.002 
"12420","48","48021","9505.01","78621","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Elgin, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",11,0 
"12420","48","48021","9505.01","78650","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Mc Dade, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",264,0 
"12420","48","48021","9505.01","78659","R"," ","05100","99999","TX","Bastrop TX","Austin-Round Rock-San Marcos, TX Metropolitan Statistical Area","99999","Paige, TX","Capital Area COG (East)--Bastrop, Caldwell, Fayette & Lee Counties"," ",26,0 
