"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"41940","06","06069","0001.00","95023","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties"," ",4255,0.002 
"41940","06","06069","0001.00","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",631,0 
"41940","06","06069","0001.00","95045","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","San Juan Bautista, CA","Monterey (South & East) & San Benito Counties"," ",121,0 
"41940","06","06069","0002.00","95004","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Aromas, CA","Monterey (South & East) & San Benito Counties"," ",1538,0.001 
"41940","06","06069","0002.00","95023","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties"," ",511,0 
"41940","06","06069","0002.00","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",77,0 
"41940","06","06069","0002.00","95045","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","San Juan Bautista, CA","Monterey (South & East) & San Benito Counties"," ",3920,0.002 
"41940","06","06069","0002.00","95045","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","San Juan Bautista, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",5,0 
"41940","06","06069","0003.00","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",4217,0.002 
"41940","06","06069","0004.00","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",5975,0.003 
"41940","06","06069","0005.01","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",5395,0.003 
"41940","06","06069","0005.02","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",6099,0.003 
"41940","06","06069","0006.00","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",8317,0.005 
"41940","06","06069","0007.01","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",3644,0.002 
"41940","06","06069","0007.02","95023","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties"," ",789,0 
"41940","06","06069","0007.02","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",4159,0.002 
"41940","06","06069","0008.01","95023","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties"," ",126,0 
"41940","06","06069","0008.01","95023","U","39511","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties","Hollister, CA Urban Cluster",2956,0.002 
"41940","06","06069","0008.02","93210","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Coalinga, CA","Monterey (South & East) & San Benito Counties"," ",8,0 
"41940","06","06069","0008.02","93930","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","King City, CA","Monterey (South & East) & San Benito Counties"," ",52,0 
"41940","06","06069","0008.02","95023","R"," ","05303","99999","CA","San Benito CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","99999","Hollister, CA","Monterey (South & East) & San Benito Counties"," ",1191,0.001 
