"cbsa10","state","county","tract","zcta5","ur","ua","puma12","metdiv10","stab","cntyname","cbsaname10","mdivname10","zipname","PUMAname","uaname","pop10","afact"
"cbsa10","FIPS state","county","2010 Tract","ZIP Census Tabulation Area","Urban/Rural","ua","puma12","metdiv10","State Postal Code","cntyname","2010 CBSA Name","2010 Metro Div Name","zipname","PUMA12 Name","UA/Urban Cluster Name","Total Pop, 2010 census","cbsa10 to metdiv10 alloc factor"
"16820","51","51003","0101.00","22901","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Charlottesville, VA","Thomas Jefferson Planning District Commission (North)"," ",1047,0.005 
"16820","51","51003","0101.00","22932","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Crozet, VA","Thomas Jefferson Planning District Commission (North)"," ",1458,0.007 
"16820","51","51003","0101.00","22935","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Dyke, VA","Thomas Jefferson Planning District Commission (North)"," ",413,0.002 
"16820","51","51003","0101.00","22936","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Earlysville, VA","Thomas Jefferson Planning District Commission (North)"," ",1294,0.006 
"16820","51","51003","0101.00","22940","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Free Union, VA","Thomas Jefferson Planning District Commission (North)"," ",978,0.005 
"16820","51","51003","0102.01","22911","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Hollymead, VA","Thomas Jefferson Planning District Commission (North)"," ",789,0.004 
"16820","51","51003","0102.01","22911","U","15724","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Hollymead, VA","Thomas Jefferson Planning District Commission (North)","Charlottesville, VA Urbanized Area",1125,0.006 
"16820","51","51003","0102.01","22923","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Barboursville, VA","Thomas Jefferson Planning District Commission (North)"," ",704,0.003 
"16820","51","51003","0102.01","22936","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Earlysville, VA","Thomas Jefferson Planning District Commission (North)"," ",1697,0.008 
"16820","51","51003","0102.01","22968","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Ruckersville, VA","Thomas Jefferson Planning District Commission (North)"," ",349,0.002 
"16820","51","51003","0102.02","22901","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Charlottesville, VA","Thomas Jefferson Planning District Commission (North)"," ",1256,0.006 
"16820","51","51003","0102.02","22936","R"," ","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Earlysville, VA","Thomas Jefferson Planning District Commission (North)"," ",1781,0.009 
"16820","51","51003","0102.02","22936","U","15724","51090","99999","VA","Albemarle VA","Charlottesville, VA Metropolitan Statistical Area","99999","Earlysville, VA","Thomas Jefferson Planning District Commission (North)","Charlottesville, VA Urbanized Area",40,0 
